,Mean,Standard Deviation,Pixel Area
0,137.33636318420332,10.936513809498015,316332.0
1,133.94594851334662,14.834748509080203,316332.0
2,136.7836680611247,11.21469511937562,316332.0
3,132.9355234308224,12.113436140714864,316332.0
4,133.27519275695394,14.512406524404392,316332.0
